id	reason
rxn06671	Abstract
rxn06672	Abstract
rxn06673	Abstract
rxn06675	Abstract
rxn06676	MI
rxn06677	Abstract
rxn06678	Abstract
rxn06679	Abstract
rxn06680	Abstract
rxn06681	Abstract
rxn06682	Abstract
rxn06685	Abstract
rxn06686	Abstract
rxn06688	CI
rxn06690	Abstract
rxn06693	MI
rxn06694	Abstract
rxn06695	Abstract
rxn06697	MI
rxn06698	Abstract
rxn06700	Abstract
rxn06701	Abstract
rxn06702	Abstract
rxn06703	MI
rxn06704	Abstract
rxn06706	Abstract
rxn06707	MI
rxn06708	MI
rxn06713	Abstract
rxn06714	MI
rxn06715	Abstract
rxn06716	Abstract
rxn06717	Abstract
rxn06718	MI
rxn06720	Abstract
rxn06721	Abstract
rxn06722	CI
rxn06725	Abstract
rxn06726	Abstract
rxn06727	Abstract
rxn06728	Abstract
rxn06730	MI
rxn06731	Abstract
rxn06734	Abstract
rxn06735	Abstract
rxn06736	CI
rxn06737	Abstract
rxn06740	MI
rxn06741	Abstract
rxn06742	Abstract
rxn06743	Abstract
rxn06746	MI
rxn06747	MI
rxn06748	Abstract
rxn06749	CI
rxn06750	Abstract
rxn06751	Abstract
rxn06752	Abstract
rxn06753	Abstract
rxn06754	Abstract
rxn06755	Abstract
rxn06756	Abstract
rxn06757	Abstract
rxn06758	Abstract
rxn06759	Abstract
rxn06760	Abstract
rxn06762	MI
rxn06763	Abstract
rxn06765	CI
rxn06767	MI
rxn06768	Abstract
rxn06769	Abstract
rxn06770	Abstract
rxn06771	Abstract
rxn06772	Abstract
rxn06773	Abstract
rxn06774	Abstract
rxn06776	CI
rxn06779	MI
rxn06780	CI
rxn06781	MI
rxn06783	MI
rxn06790	MI
rxn06791	MI
rxn06792	MI
rxn06793	MI
rxn06794	MI
rxn06795	MI
rxn06796	MI
rxn06797	MI
rxn06798	Abstract
rxn06800	MI
rxn06802	Abstract
rxn06803	MI
rxn06804	MI
rxn06805	MI
rxn06806	MI
rxn06807	MI
rxn06810	MI
rxn06811	Abstract
rxn06812	Abstract
rxn06813	MI
rxn06815	MI
rxn06816	MI
rxn06821	MI
rxn06822	Abstract
rxn06823	Abstract
rxn06824	Abstract
rxn06825	Abstract
rxn06826	MI
rxn06827	MI
rxn06829	MI
rxn06830	MI
rxn06832	MI
rxn06836	MI
rxn06837	MI
rxn06838	MI
rxn06839	MI
rxn06840	CI
rxn06841	MI
rxn06842	MI
rxn06844	MI
rxn06847	MI
rxn06848	Abstract
rxn06849	Abstract
rxn06850	Abstract
rxn06851	MI
rxn06852	OBS
rxn06854	Abstract
rxn06855	Abstract
rxn06856	Abstract
rxn06857	Abstract
rxn06858	MI
rxn06859	OBS
rxn06860	Abstract
rxn06861	OBS
rxn06863	MI
rxn06864	Abstract
rxn06866	MI
rxn06867	MI
rxn06868	MI
rxn06869	Abstract
rxn06870	Abstract
rxn06871	Abstract
rxn06872	CI
rxn06873	MI
rxn06876	MI
rxn06877	MI
rxn06878	MI
rxn06879	MI
rxn06881	MI
rxn06883	Abstract
rxn06884	MI
rxn06885	MI
rxn06889	CI
rxn06890	CI
rxn06891	MI
rxn06892	MI
rxn06895	OBS
rxn06896	MI
rxn06898	CI
rxn06899	MI
rxn06900	Abstract
rxn06901	Abstract
rxn06902	MI
rxn06903	MI
rxn06911	MI
rxn06912	OBS
rxn06914	CI
rxn06917	OBS
rxn06918	MI
rxn06920	MI
rxn06921	CI
rxn06925	MI
rxn06927	MI
rxn06928	Abstract
rxn06929	OBS
rxn06930	MI
rxn06931	MI
rxn06934	Abstract
rxn06936	MI
rxn06937	MI
rxn06938	MI
rxn06939	MI
rxn06941	MI
rxn06942	MI
rxn06943	MI
rxn06944	MI
rxn06945	MI
rxn06946	MI
rxn06947	Abstract
rxn06949	MI
rxn06950	OBS
rxn06951	MI
rxn06952	MI
rxn06954	CI
rxn06955	MI
rxn06957	MI
rxn06960	MI
rxn06961	MI
rxn06962	MI
rxn06963	CI
rxn06964	MI
rxn06965	MI
rxn06968	Abstract
rxn06969	CI
rxn06971	Abstract
rxn06972	Abstract
rxn06973	MI
rxn06974	MI
rxn06976	Abstract
rxn06977	Abstract
rxn06983	Abstract
rxn06985	OBS
rxn06986	OBS
rxn06987	OBS
rxn06988	MI
rxn06989	OBS
rxn06991	Abstract
rxn06992	CI
rxn06993	OBS
rxn06994	OBS
rxn06997	MI
rxn06998	MI
rxn06999	MI
rxn07000	MI
rxn07001	MI
rxn07002	MI
rxn07003	MI
rxn07005	MI
rxn07006	MI
rxn07009	MI
rxn07011	MI
rxn07013	MI
rxn07015	MI
rxn07018	MI
rxn07023	MI
rxn07024	MI
rxn07026	MI
rxn07031	MI
rxn07034	MI
rxn07037	MI
rxn07039	MI
rxn07040	MI
rxn07041	MI
rxn07043	MI
rxn07045	MI
rxn07047	MI
rxn07049	MI
rxn07051	MI
rxn07053	Abstract
rxn07054	MI
rxn07055	MI
rxn07056	CI
rxn07059	Abstract
rxn07060	MI
rxn07061	MI
rxn07062	MI
rxn07063	MI
rxn07064	MI
rxn07066	MI
rxn07070	MI
rxn07075	MI
rxn07077	CI
rxn07078	MI
rxn07085	CI
rxn07086	MI
rxn07087	CI
rxn07088	MI
rxn07089	MI
rxn07090	MI
rxn07093	MI
rxn07094	MI
rxn07095	MI
rxn07097	MI
rxn07098	Abstract
rxn07099	MI
rxn07100	Abstract
rxn07101	OBS
rxn07102	OBS
rxn07103	MI
rxn07104	MI
rxn07105	MI
rxn07106	MI
rxn07107	MI
rxn07108	Abstract
rxn07109	MI
rxn07110	Abstract
rxn07114	MI
rxn07117	MI
rxn07119	MI
rxn07121	MI
rxn07123	MI
rxn07124	MI
rxn07125	MI
rxn07126	MI
rxn07127	MI
rxn07128	Abstract
rxn07129	Abstract
rxn07130	Abstract
rxn07131	MI
rxn07132	Abstract
rxn07133	MI
rxn07134	MI
rxn07135	MI
rxn07136	Abstract
rxn07137	Abstract
rxn07138	Abstract
rxn07139	OBS
rxn07142	CI
rxn07143	OBS
rxn07144	MI
rxn07145	MI
rxn07146	MI
rxn07147	MI
rxn07148	OBS
rxn07149	OBS
rxn07150	MI
rxn07151	Abstract
rxn07152	CI
rxn07153	Abstract
rxn07154	MI
rxn07155	CI
rxn07156	CI
rxn07157	Abstract
rxn07158	MI
rxn07159	MI
rxn07160	OBS
rxn07161	MI
rxn07162	MI
rxn07163	MI
rxn07164	MI
rxn07165	MI
rxn07166	MI
rxn07167	MI
rxn07168	OBS
rxn07170	MI
rxn07171	MI
rxn07172	CI
rxn07173	Abstract
rxn07174	Abstract
rxn07175	MI
rxn07176	MI
rxn07178	CI
rxn07179	MI
rxn07180	MI
rxn07182	MI
rxn07183	MI
rxn07186	MI
rxn07187	MI
rxn07188	MI
rxn07190	Abstract
rxn07194	MI
rxn07195	MI
rxn07196	MI
rxn07197	MI
rxn07198	MI
rxn07199	Abstract
rxn07201	MI
rxn07204	Abstract
rxn07205	MI
rxn07206	MI
rxn07207	MI
rxn07208	MI
rxn07209	MI
rxn07210	MI
rxn07212	MI
rxn07213	MI
rxn07214	MI
rxn07215	Abstract
rxn07216	MI
rxn07220	MI
rxn07221	Abstract
rxn07222	Abstract
rxn07223	Abstract
rxn07224	MI
rxn07226	MI
rxn07227	MI
rxn07228	MI
rxn07230	Abstract
rxn07231	CI
rxn07232	CI
rxn07233	CI
rxn07234	MI
rxn07236	MI
rxn07237	MI
rxn07238	MI
rxn07239	Abstract
rxn07240	Abstract
rxn07241	Abstract
rxn07242	Abstract
rxn07248	CI
rxn07249	CI
rxn07253	MI
rxn07254	Abstract
rxn07255	Abstract
rxn07256	CI
rxn07257	Abstract
rxn07258	Abstract
rxn07259	Abstract
rxn07260	Abstract
rxn07261	Abstract
rxn07262	Abstract
rxn07263	Abstract
rxn07264	CI
rxn07265	Abstract
rxn07266	Abstract
rxn07267	Abstract
rxn07268	Abstract
rxn07269	Abstract
rxn07270	CI
rxn07275	MI
rxn07277	CI
rxn07279	CI
rxn07281	CI
rxn07282	CI
rxn07283	CI
rxn07284	CI
rxn07292	Abstract
rxn07299	MI
rxn07300	CI
rxn07301	CI
rxn07302	MI
rxn07303	MI
rxn07304	CI
rxn07305	CI
rxn07306	CI
rxn07309	Abstract
rxn07310	Abstract
rxn07313	MI
rxn07316	MI
rxn07317	CI
rxn07318	CI
rxn07320	CI
rxn07321	MI
rxn07322	CI
rxn07323	CI
rxn07326	CI
rxn07327	MI
rxn07329	CI
rxn07330	CI
rxn07338	CI
rxn07339	MI
rxn07340	MI
rxn07348	CI
rxn07351	CI
rxn07361	MI
rxn07362	MI
rxn07364	MI
rxn07372	CI
rxn07373	CI
rxn07375	MI
rxn07376	MI
rxn07377	MI
rxn07378	MI
rxn07379	MI
rxn07380	MI
rxn07381	MI
rxn07382	CI
rxn07383	MI
rxn07384	MI
rxn07385	MI
rxn07386	MI
rxn07387	MI
rxn07388	MI
rxn07389	MI
rxn07390	MI
rxn07391	CI
rxn07392	MI
rxn07394	MI
rxn07395	MI
rxn07397	MI
rxn07399	MI
rxn07400	MI
rxn07402	MI
rxn07403	MI
rxn07404	MI
rxn07408	CI
rxn07409	MI
rxn07410	MI
rxn07411	MI
rxn07412	MI
rxn07416	MI
rxn07417	MI
rxn07418	MI
rxn07419	MI
rxn07420	MI
rxn07421	MI
rxn07422	MI
rxn07423	MI
rxn07424	MI
rxn07425	MI
rxn07426	MI
rxn07427	MI
rxn07433	MI
rxn07435	MI
rxn07436	MI
rxn07437	Abstract
rxn07438	Abstract
rxn07439	Abstract
rxn07443	Abstract
rxn07451	Abstract
rxn07453	Abstract
rxn07455	Abstract
rxn07457	Abstract
rxn07467	MI
rxn07469	MI
rxn07470	MI
rxn07471	MI
rxn07478	CI
rxn07486	Abstract
rxn07494	Abstract
rxn07496	CI
rxn07497	CI
rxn07499	MI
rxn07500	CI
rxn07501	CI
rxn07502	CI
rxn07503	CI
rxn07504	MI
rxn07506	CI
rxn07507	MI
rxn07508	MI
rxn07509	MI
rxn07510	MI
rxn07511	MI
rxn07512	CI
rxn07513	CI
rxn07514	CI
rxn07520	CI
rxn07526	CI
rxn07530	CI
rxn07531	MI
rxn07536	MI
rxn07540	MI
rxn07546	MI
rxn07547	MI
rxn07548	CI
rxn07549	MI
rxn07551	CI
rxn07553	CI
rxn07556	MI
rxn07557	MI
rxn07558	MI
rxn07559	CI
rxn07560	MI
rxn07561	MI
rxn07563	MI
rxn07564	MI
rxn07565	MI
rxn07569	MI
rxn07570	MI
rxn07576	CI
rxn07577	MI
rxn07578	MI
rxn07579	MI
rxn07580	Abstract
rxn07581	CI
rxn07582	MI
rxn07583	MI
rxn07585	Abstract
rxn07588	MI
rxn07589	MI
rxn07597	MI
rxn07598	MI
rxn07599	MI
rxn07600	CI
rxn07601	CI
rxn07606	CI
rxn07607	CI
rxn07610	MI
rxn07611	CI
rxn07613	MI
rxn07614	MI
rxn07616	MI
rxn07617	MI
rxn07625	MI
rxn07629	MI
rxn07632	MI
rxn07633	MI
rxn07634	MI
rxn07635	MI
rxn07636	MI
rxn07637	MI
rxn07638	MI
rxn07643	MI
rxn07647	CI
rxn07648	CI
rxn07649	MI
rxn07650	MI
rxn07651	MI
rxn07652	MI
rxn07690	MI
rxn07691	MI
rxn07694	MI
rxn07695	MI
rxn07696	MI
rxn07697	MI
rxn07698	MI
rxn07699	MI
rxn07705	MI
rxn07706	MI
rxn07714	MI
rxn07715	MI
rxn07723	MI
rxn07730	MI
rxn07731	MI
rxn07733	MI
rxn07735	MI
rxn07736	MI
rxn07738	MI
rxn07770	CI
rxn07771	CI
rxn07772	MI
rxn07784	MI
rxn07790	CI
rxn07791	CI
rxn07794	MI
rxn07796	MI
rxn07797	MI
rxn07801	MI
rxn07802	MI
rxn07810	MI
rxn07813	MI
rxn07815	MI
rxn07816	MI
rxn07817	MI
rxn07818	MI
rxn07819	MI
rxn07820	MI
rxn07821	MI
rxn07823	MI
rxn07824	MI
rxn07825	MI
rxn07827	MI
rxn07828	MI
rxn07829	MI
rxn07830	MI
rxn07831	MI
rxn07839	MI
rxn07843	CI
rxn07844	CI
rxn07854	CI
rxn07855	CI
rxn07856	CI
rxn07857	CI
rxn07866	MI
rxn07867	MI
rxn07878	MI
rxn07891	MI
rxn07910	MI
rxn07911	MI
rxn07920	OBS
rxn07922	OBS
rxn07981	Abstract
rxn08001	Abstract
rxn08014	Abstract
rxn08016	Abstract
rxn08018	Abstract
rxn08024	MI
rxn08027	OBS
rxn08029	OBS
rxn08033	OBS
rxn08041	OBS
rxn08050	OBS
rxn08060	OBS
rxn08061	OBS
rxn08064	OBS
rxn08068	OBS
rxn08076	MI
rxn08077	MI
rxn08078	MI
rxn08079	Abstract
rxn08084	Abstract
rxn08086	Abstract
rxn08089	Abstract
rxn08095	OBS
rxn08101	OBS
rxn08102	OBS
rxn08112	OBS
rxn08116	OBS
rxn08139	OBS
rxn08140	OBS
rxn08144	MI
rxn08145	MI
rxn08146	MI
rxn08147	MI
rxn08151	OBS
rxn08161	OBS
rxn08162	OBS
rxn08164	OBS
rxn08165	OBS
rxn08174	OBS
rxn08181	OBS
rxn08183	OBS
rxn08185	OBS
rxn08194	OBS
rxn08195	OBS
rxn08198	OBS
rxn08210	OBS
rxn08212	OBS
rxn08237	OBS
rxn08238	OBS
rxn08242	OBS
rxn08253	OBS
rxn08257	MI
rxn08266	OBS
rxn08268	OBS
rxn08269	MI
rxn08271	OBS
rxn08272	CI
rxn08273	OBS
rxn08274	OBS
rxn08281	OBS
rxn08286	OBS
rxn08289	OBS
rxn08292	OBS
rxn08301	OBS
rxn08316	OBS
rxn08319	OBS
rxn08325	OBS
rxn08326	OBS
rxn08366	CI
rxn08367	CI
rxn08369	Abstract
rxn08372	OBS
rxn08392	Abstract
rxn08393	Abstract
rxn08398	Abstract
rxn08399	Abstract
rxn08406	Abstract
rxn08407	MI
rxn08418	Abstract
rxn08423	OBS
rxn08425	OBS
rxn08431	OBS
rxn08434	Abstract
rxn08436	Abstract
rxn08462	OBS
rxn08472	OBS
rxn08476	OBS
rxn08477	OBS
rxn08478	CI
rxn08480	MI
rxn08483	Abstract
rxn08484	MI
rxn08485	MI
rxn08486	MI
rxn08487	MI
rxn08488	Abstract
rxn08489	Abstract
rxn08490	Abstract
rxn08492	OBS
rxn08493	OBS
rxn08501	OBS
rxn08509	OBS
rxn08510	CI
rxn08511	CI
rxn08512	CI
rxn08513	CI
rxn08524	OBS
rxn08526	OBS
rxn08536	OBS
rxn08541	OBS
rxn08547	Abstract
rxn08549	Abstract
rxn08552	Abstract
rxn08569	OBS
rxn08573	OBS
rxn08580	OBS
rxn08584	OBS
rxn08586	OBS
rxn08588	OBS
rxn08591	OBS
rxn08592	OBS
rxn08605	MI
rxn08606	OBS
rxn08609	OBS
rxn08611	MI
rxn08612	OBS
rxn08613	OBS
rxn08615	MI
rxn08616	OBS
rxn08622	OBS
rxn08624	OBS
rxn08627	OBS
rxn08631	OBS
rxn08632	OBS
rxn08636	OBS
rxn08637	OBS
rxn08638	OBS
rxn08641	OBS
rxn08651	OBS
rxn08654	OBS
rxn08658	OBS
rxn08660	OBS
rxn08662	OBS
rxn08671	OBS
rxn08681	OBS
rxn08683	OBS
rxn08686	OBS
rxn08687	OBS
rxn08690	OBS
rxn08692	OBS
rxn08707	OBS
rxn08717	OBS
rxn08718	OBS
rxn08719	OBS
rxn08738	OBS
rxn08745	OBS
rxn08746	OBS
rxn08753	OBS
rxn08758	OBS
rxn08769	OBS
rxn08770	OBS
rxn08771	OBS
rxn08772	MI
rxn08784	OBS
rxn08785	OBS
rxn08790	MI
rxn08794	OBS
rxn08808	MI
rxn08809	MI
rxn08853	OBS
rxn08855	OBS
rxn08858	OBS
rxn08867	OBS
rxn08872	OBS
rxn08875	OBS
rxn08885	OBS
rxn08896	MI
rxn08906	OBS
rxn08909	OBS
rxn08910	OBS
rxn08918	Abstract
rxn08919	Abstract
rxn08922	OBS
rxn08923	OBS
rxn08926	MI
rxn08937	MI
rxn08938	MI
rxn08940	MI
rxn08949	OBS
rxn08951	OBS
rxn08952	OBS
rxn08953	MI
rxn08955	OBS
rxn08959	OBS
rxn08967	OBS
rxn08969	OBS
rxn08970	OBS
rxn08984	OBS
rxn08986	OBS
rxn08987	OBS
rxn08992	OBS
rxn08993	OBS
rxn08997	OBS
rxn08998	OBS
rxn09009	OBS
rxn09021	MI
rxn09031	OBS
rxn09032	OBS
rxn09046	OBS
rxn09117	OBS
rxn09120	OBS
rxn09122	OBS
rxn09156	MI
rxn09157	MI
rxn09170	OBS
rxn09187	OBS
rxn09191	OBS
rxn09192	OBS
rxn09213	OBS
rxn09215	OBS
rxn09217	OBS
rxn09227	OBS
rxn09230	OBS
rxn09244	CI
rxn09246	OBS
rxn09249	MI
rxn09259	OBS
rxn09261	OBS
rxn09263	OBS
rxn09274	OBS
rxn09276	OBS
rxn09277	OBS
rxn09280	Abstract
rxn09285	OBS
rxn09296	Abstract
rxn09297	OBS
rxn09298	OBS
rxn09301	OBS
rxn09305	OBS
rxn09322	OBS
rxn09326	OBS
rxn09327	OBS
rxn09329	OBS
rxn09338	OBS
rxn09356	MI
rxn09364	MI
rxn09365	OBS
rxn09368	OBS
rxn09369	OBS
rxn09371	OBS
rxn09373	OBS
rxn09374	OBS
rxn09375	OBS
rxn09377	OBS
rxn09379	OBS
rxn09381	OBS
rxn09383	OBS
rxn09384	OBS
rxn09391	OBS
rxn09392	OBS
rxn09397	MI
rxn09398	MI
rxn09399	MI
rxn09400	MI
rxn09401	MI
rxn09425	Abstract
rxn09426	Abstract
rxn09428	Abstract
rxn09430	Abstract
rxn09432	Abstract
rxn09436	Abstract
rxn09455	Abstract
rxn09490	MI
rxn09491	MI
rxn09507	MI
rxn09508	MI
rxn09511	MI
rxn09526	Abstract
rxn09527	Abstract
rxn09529	OBS
rxn09530	OBS
rxn09531	CI
rxn09535	MI
rxn09536	MI
rxn09537	MI
rxn09538	MI
rxn09539	MI
rxn09540	MI
rxn09541	MI
rxn09542	MI
rxn09543	MI
rxn09544	MI
rxn09545	MI
rxn09546	MI
rxn09547	MI
rxn09548	MI
rxn09549	MI
rxn09550	MI
rxn09551	MI
rxn09552	MI
rxn09553	MI
rxn09555	MI
rxn09556	MI
rxn09557	CI
rxn09574	MI
rxn09582	MI
rxn09583	MI
rxn09584	MI
rxn09585	MI
rxn09586	MI
rxn09587	MI
rxn09594	MI
rxn09595	MI
rxn09596	MI
rxn09597	MI
rxn09598	MI
rxn09599	MI
rxn09611	MI
rxn09630	CI
rxn09631	CI
rxn09633	CI
rxn09641	OBS
rxn09643	OBS
rxn09644	OBS
rxn09650	OBS
rxn09652	OBS
rxn09654	OBS
rxn09656	OBS
rxn09662	OBS
rxn09668	OBS
rxn09669	OBS
rxn09671	OBS
rxn09674	OBS
rxn09675	OBS
rxn09676	OBS
rxn09677	OBS
rxn09679	OBS
rxn09682	OBS
rxn09683	OBS
rxn09684	OBS
rxn09685	OBS
rxn09687	OBS
rxn09688	OBS
rxn09691	OBS
rxn09692	OBS
rxn09695	OBS
rxn09698	OBS
rxn09700	OBS
rxn09703	Abstract
rxn09704	Abstract
rxn09706	OBS
rxn09707	OBS
rxn09708	OBS
rxn09709	OBS
rxn09710	OBS
rxn09712	OBS
rxn09714	OBS
rxn09715	OBS
rxn09717	OBS
rxn09718	OBS
rxn09720	OBS
rxn09723	OBS
rxn09724	OBS
rxn09725	OBS
rxn09727	OBS
rxn09734	OBS
rxn09735	OBS
rxn09736	OBS
rxn09738	OBS
rxn09740	OBS
rxn09744	OBS
rxn09745	OBS
rxn09746	OBS
rxn09747	OBS
rxn09748	OBS
rxn09749	OBS
rxn09751	OBS
rxn09752	OBS
rxn09754	OBS
rxn09757	Abstract
rxn09760	Abstract
rxn09762	Abstract
rxn09764	OBS
rxn09772	OBS
rxn09773	OBS
rxn09775	OBS
rxn09776	OBS
rxn09781	OBS
rxn09782	OBS
rxn09783	OBS
rxn09786	OBS
rxn09787	OBS
rxn09795	OBS
rxn09808	OBS
rxn09811	OBS
rxn09812	OBS
rxn09813	OBS
rxn09814	OBS
rxn09815	OBS
rxn09816	OBS
rxn09821	OBS
rxn09825	OBS
rxn09826	OBS
rxn09827	OBS
rxn09828	OBS
rxn09829	OBS
rxn09831	OBS
rxn09832	OBS
rxn09833	OBS
rxn09834	OBS
rxn09835	OBS
rxn09838	OBS
rxn09840	OBS
rxn09846	OBS
rxn09848	OBS
rxn09850	OBS
rxn09852	OBS
rxn09854	OBS
rxn09855	OBS
rxn09856	OBS
rxn09858	OBS
rxn09859	OBS
rxn09860	OBS
rxn09861	OBS
rxn09862	OBS
rxn09863	OBS
rxn09866	OBS
rxn09867	OBS
rxn09868	OBS
rxn09869	OBS
rxn09870	OBS
rxn09871	OBS
rxn09872	OBS
rxn09873	OBS
rxn09874	OBS
rxn09875	OBS
rxn09876	OBS
rxn09886	MI
rxn09940	Abstract
rxn09983	MI
rxn09984	MI
rxn09988	MI
rxn09989	MI
rxn09995	MI
rxn10002	MI
rxn10006	CI
rxn10018	MI
rxn10042	OBS
rxn10043	Abstract
rxn10044	MI
rxn10045	MI
rxn10046	MI
rxn10063	MI
rxn10075	CI
rxn10077	Abstract
rxn10079	MI
rxn10080	MI
rxn10081	MI
rxn10082	MI
rxn10083	MI
rxn10084	MI
rxn10089	CI
rxn10092	CI
rxn10093	CI
rxn10095	CI
rxn10097	Abstract
rxn10099	CI
rxn10101	CI
rxn10102	CI
rxn10103	CI
rxn10107	Abstract
rxn10109	MI
rxn10111	Abstract
rxn10112	OBS
rxn10116	OBS
rxn10117	OBS
rxn10118	OBS
rxn10119	OBS
rxn10120	OBS
rxn10121	OBS
rxn10125	OBS
rxn10127	OBS
rxn10128	OBS
rxn10129	OBS
rxn10130	OBS
rxn10131	OBS
rxn10132	OBS
rxn10133	OBS
rxn10134	OBS
rxn10135	OBS
rxn10136	OBS
rxn10137	OBS
rxn10140	OBS
rxn10141	OBS
rxn10142	OBS
rxn10143	OBS
rxn10144	OBS
rxn10145	OBS
rxn10146	OBS
rxn10147	OBS
rxn10148	OBS
rxn10149	OBS
rxn10150	OBS
rxn10151	OBS
rxn10152	OBS
rxn10153	OBS
rxn10154	OBS
rxn10156	OBS
rxn10158	OBS
rxn10159	OBS
rxn10160	OBS
rxn10164	OBS
rxn10165	OBS
rxn10167	OBS
rxn10168	OBS
rxn10169	OBS
rxn10170	OBS
rxn10171	OBS
rxn10172	OBS
rxn10173	OBS
rxn10174	OBS
rxn10175	OBS
rxn10176	OBS
rxn10177	OBS
rxn10178	OBS
rxn10179	OBS
rxn10180	OBS
rxn10181	OBS
rxn10182	OBS
rxn10183	OBS
rxn10184	OBS
rxn10185	OBS
rxn10186	OBS
rxn10187	OBS
rxn10343	OBS
rxn10348	MI
rxn10401	MI
rxn10403	MI
rxn10430	CI
rxn10448	OBS
rxn10449	OBS
rxn10452	CI
rxn10473	OBS
rxn10474	OBS
rxn10476	CI
rxn10500	OBS
rxn10508	CI
rxn10512	CI
rxn10521	MI
rxn10522	MI
rxn10533	MI
rxn10536	MI
rxn10537	OBS
rxn10541	OBS
rxn10542	OBS
rxn10571	OBS
rxn10581	OBS
rxn10609	OBS
rxn10624	MI
rxn10628	MI
rxn10630	CI
rxn10631	MI
rxn10632	MI
rxn10633	MI
rxn10635	MI
rxn10636	MI
rxn10637	MI
rxn10639	MI
rxn10640	MI
rxn10642	MI
rxn10646	MI
rxn10648	MI
rxn10650	MI
rxn10652	MI
rxn10654	MI
rxn10656	CI
rxn10657	MI
rxn10659	MI
rxn10669	MI
rxn10673	MI
rxn10675	MI
rxn10680	MI
rxn10685	CI
rxn10687	CI
rxn10697	CI
rxn10698	CI
rxn10710	MI
rxn10712	MI
rxn10724	MI
rxn10726	MI
rxn10729	MI
rxn10730	MI
rxn10736	MI
rxn10737	MI
rxn10739	MI
rxn10749	MI
rxn10758	MI
rxn10759	CI
rxn10765	MI
rxn10773	MI
rxn10780	MI
rxn10789	MI
rxn10790	MI
rxn10792	Abstract
rxn10794	MI
rxn10797	MI
rxn10798	MI
rxn10802	CI
rxn10806	OBS
rxn10808	MI
rxn10811	Abstract
rxn10814	MI
rxn10816	CI
rxn10823	OBS
rxn10824	OBS
rxn10827	OBS
rxn10828	OBS
rxn10829	OBS
rxn10831	OBS
rxn10834	OBS
rxn10836	OBS
rxn10838	OBS
rxn10840	OBS
rxn10841	OBS
rxn10846	MI
rxn10851	CI
rxn10893	Abstract
rxn10894	Abstract
rxn10897	OBS
rxn10898	OBS
rxn10899	OBS
rxn10904	OBS
rxn10906	OBS
rxn10908	OBS
rxn10911	OBS
rxn10916	OBS
rxn10917	OBS
rxn10918	OBS
rxn10919	OBS
rxn10921	OBS
rxn10923	OBS
rxn10925	Abstract
rxn10926	Abstract
rxn10928	OBS
rxn10929	OBS
rxn10932	OBS
rxn10933	OBS
rxn10935	OBS
rxn10937	Abstract
rxn10939	OBS
rxn10944	CI
rxn10945	OBS
rxn10946	OBS
rxn10947	CI
rxn10952	OBS
rxn10960	OBS
rxn10963	OBS
rxn10965	OBS
rxn10966	Abstract
rxn10967	OBS
rxn10974	OBS
rxn10976	OBS
rxn10984	OBS
rxn10987	OBS
rxn10988	Abstract
rxn10990	Abstract
rxn10991	OBS
rxn10993	OBS
rxn10994	Abstract
rxn10997	OBS
rxn10998	OBS
rxn10999	OBS
rxn11000	OBS
rxn11003	OBS
rxn11006	OBS
rxn11009	OBS
rxn11013	OBS
rxn11014	OBS
rxn11016	OBS
rxn11018	OBS
rxn11026	MI
rxn11033	OBS
rxn11037	Abstract
rxn11048	OBS
rxn11049	Abstract
rxn11051	MI
rxn11062	MI
rxn11063	OBS
rxn11080	OBS
rxn11081	MI
rxn11089	MI
rxn11092	MI
rxn11101	OBS
rxn11111	MI
rxn11117	CI
rxn11123	Abstract
rxn11151	OBS
rxn11159	CI
rxn11161	MI
rxn11175	MI
rxn11180	MI
rxn11189	MI
rxn11197	MI
rxn11198	MI
rxn11199	MI
rxn11204	MI
rxn11214	MI
rxn11216	OBS
rxn11217	Abstract
rxn11219	MI
rxn11220	MI
rxn11221	MI
rxn11223	MI
rxn11224	MI
rxn11225	MI
rxn11226	MI
rxn11227	Abstract
rxn11229	Abstract
rxn11231	MI
rxn11232	MI
rxn11234	OBS
rxn11235	OBS
rxn11236	OBS
rxn11243	OBS
rxn11244	OBS
rxn11251	MI
rxn11252	MI
rxn11253	MI
rxn11254	MI
rxn11257	MI
rxn11259	MI
rxn11260	MI
rxn11261	Abstract
rxn11262	OBS
rxn11263	OBS
rxn11269	MI
rxn11276	CI
rxn11279	MI
rxn11283	MI
rxn11284	CI
rxn11285	MI
rxn11291	Empty
rxn11292	MI
rxn11294	MI
rxn11296	MI
rxn11297	MI
rxn11298	Abstract
rxn11300	OBS
rxn11303	MI
rxn11305	MI
rxn11306	MI
rxn11307	MI
rxn11308	MI
rxn11309	MI
rxn11310	MI
rxn11311	Abstract
rxn11313	Abstract
rxn11315	Abstract
rxn11316	OBS
rxn11317	OBS
rxn11326	OBS
rxn11328	MI
rxn11339	OBS
rxn11352	Abstract
rxn11353	Abstract
rxn11356	MI
rxn11357	OBS
rxn11359	MI
rxn11360	MI
rxn11361	CI
rxn11363	CI
rxn11366	MI
rxn11369	MI
rxn11370	MI
rxn11371	MI
rxn11372	MI
rxn11373	MI
rxn11375	MI
rxn11376	MI
rxn11377	MI
rxn11379	CI
rxn11382	OBS
rxn11405	OBS
rxn11408	OBS
rxn11417	MI
rxn11487	CI
rxn11508	MI
rxn11509	CI
rxn11512	MI
rxn11515	MI
rxn11516	CI
rxn11517	CI
rxn11518	MI
rxn11519	MI
rxn11520	MI
rxn11521	MI
rxn11522	MI
rxn11523	CI
